CALENDAR_YEAR,COC_ID,COC_NAME,RACE,EXPERIENCING_HOMELESSNESS
2019,CA-607,Pasadena CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",19
2019,CA-607,Pasadena CoC (Los Angeles County),Asian or Asian American,17
2019,CA-607,Pasadena CoC (Los Angeles County),"Black, African American, or African",342
2019,CA-607,Pasadena CoC (Los Angeles County),Multiple Races,46
2019,CA-607,Pasadena CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2019,CA-607,Pasadena CoC (Los Angeles County),Unknown,45
2019,CA-607,Pasadena CoC (Los Angeles County),White,622
2019,CA-608,Riverside County CoC,"American Indian, Alaska Native, or Indigenous",152
2019,CA-608,Riverside County CoC,Asian or Asian American,63
2019,CA-608,Riverside County CoC,"Black, African American, or African",1985
2019,CA-608,Riverside County CoC,Multiple Races,210
2019,CA-608,Riverside County CoC,Native Hawaiian or Pacific Islander,87
2019,CA-608,Riverside County CoC,Unknown,41
2019,CA-608,Riverside County CoC,White,5451
2019,CA-609,San Bernardino County CoC,"American Indian, Alaska Native, or Indigenous",171
2019,CA-609,San Bernardino County CoC,Asian or Asian American,58
2019,CA-609,San Bernardino County CoC,"Black, African American, or African",3377
2019,CA-609,San Bernardino County CoC,Multiple Races,297
2019,CA-609,San Bernardino County CoC,Native Hawaiian or Pacific Islander,81
2019,CA-609,San Bernardino County CoC,Unknown,44
2019,CA-609,San Bernardino County CoC,White,4014
2019,CA-611,Ventura County CoC,"American Indian, Alaska Native, or Indigenous",24
2019,CA-611,Ventura County CoC,Asian or Asian American,13
2019,CA-611,Ventura County CoC,"Black, African American, or African",157
2019,CA-611,Ventura County CoC,Multiple Races,111
2019,CA-611,Ventura County CoC,Native Hawaiian or Pacific Islander,13
2019,CA-611,Ventura County CoC,Unknown,15
2019,CA-611,Ventura County CoC,White,1712
2019,CA-612,Glendale CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",12
2019,CA-612,Glendale CoC (Los Angeles County),Asian or Asian American,*
2019,CA-612,Glendale CoC (Los Angeles County),"Black, African American, or African",135
2019,CA-612,Glendale CoC (Los Angeles County),Multiple Races,17
2019,CA-612,Glendale CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2019,CA-612,Glendale CoC (Los Angeles County),White,263
2019,CA-613,Imperial County CoC,"American Indian, Alaska Native, or Indigenous",*
2019,CA-613,Imperial County CoC,Asian or Asian American,*
2019,CA-613,Imperial County CoC,"Black, African American, or African",36
2019,CA-613,Imperial County CoC,Multiple Races,12
2019,CA-613,Imperial County CoC,Unknown,24
2019,CA-613,Imperial County CoC,White,744
2019,CA-614,San Luis Obispo County CoC,"American Indian, Alaska Native, or Indigenous",54
2019,CA-614,San Luis Obispo County CoC,Asian or Asian American,12
2019,CA-614,San Luis Obispo County CoC,"Black, African American, or African",121
2019,CA-614,San Luis Obispo County CoC,Multiple Races,108
2019,CA-614,San Luis Obispo County CoC,Native Hawaiian or Pacific Islander,14
2019,CA-614,San Luis Obispo County CoC,Unknown,96
2019,CA-614,San Luis Obispo County CoC,White,1639
2020,All,California,"American Indian, Alaska Native, or Indigenous",7286
2020,All,California,Asian or Asian American,4618
2020,All,California,"Black, African American, or African",74430
2020,All,California,Multiple Races,10787
2020,All,California,Native Hawaiian or Pacific Islander,3184
2020,All,California,Unknown,13809
2020,All,California,White,141364
2020,CA-500,Santa Clara County CoC,"American Indian, Alaska Native, or Indigenous",783
2020,CA-500,Santa Clara County CoC,Asian or Asian American,684
2020,CA-500,Santa Clara County CoC,"Black, African American, or African",1907
2020,CA-500,Santa Clara County CoC,Multiple Races,887
2020,CA-500,Santa Clara County CoC,Native Hawaiian or Pacific Islander,283
2020,CA-500,Santa Clara County CoC,Unknown,1002
2020,CA-500,Santa Clara County CoC,White,7807
2020,CA-501,San Francisco CoC,"American Indian, Alaska Native, or Indigenous",594
2020,CA-501,San Francisco CoC,Asian or Asian American,404
2020,CA-501,San Francisco CoC,"Black, African American, or African",4757
2020,CA-501,San Francisco CoC,Multiple Races,704
2020,CA-501,San Francisco CoC,Native Hawaiian or Pacific Islander,287
2020,CA-501,San Francisco CoC,Unknown,951
2020,CA-501,San Francisco CoC,White,3886
2020,CA-502,Alameda County CoC,"American Indian, Alaska Native, or Indigenous",325
2020,CA-502,Alameda County CoC,Asian or Asian American,264
2020,CA-502,Alameda County CoC,"Black, African American, or African",4817
2020,CA-502,Alameda County CoC,Multiple Races,638
2020,CA-502,Alameda County CoC,Native Hawaiian or Pacific Islander,152
2020,CA-502,Alameda County CoC,Unknown,53
2020,CA-502,Alameda County CoC,White,2837
2020,CA-503,Sacramento County CoC,"American Indian, Alaska Native, or Indigenous",228
2020,CA-503,Sacramento County CoC,Asian or Asian American,127
2020,CA-503,Sacramento County CoC,"Black, African American, or African",4283
2020,CA-503,Sacramento County CoC,Multiple Races,836
2020,CA-503,Sacramento County CoC,Native Hawaiian or Pacific Islander,155
2020,CA-503,Sacramento County CoC,Unknown,189
2020,CA-503,Sacramento County CoC,White,4077
2020,CA-504,Sonoma County CoC,"American Indian, Alaska Native, or Indigenous",377
2020,CA-504,Sonoma County CoC,Asian or Asian American,35
2020,CA-504,Sonoma County CoC,"Black, African American, or African",299
2020,CA-504,Sonoma County CoC,Multiple Races,305
2020,CA-504,Sonoma County CoC,Native Hawaiian or Pacific Islander,57
2020,CA-504,Sonoma County CoC,Unknown,70
2020,CA-504,Sonoma County CoC,White,2679
2020,CA-505,Contra Costa County CoC,"American Indian, Alaska Native, or Indigenous",496
2020,CA-505,Contra Costa County CoC,Asian or Asian American,86
2020,CA-505,Contra Costa County CoC,"Black, African American, or African",2315
2020,CA-505,Contra Costa County CoC,Multiple Races,399
2020,CA-505,Contra Costa County CoC,Native Hawaiian or Pacific Islander,124
2020,CA-505,Contra Costa County CoC,Unknown,188
2020,CA-505,Contra Costa County CoC,White,2495
2020,CA-506,"Monterey, San Benito Counties CoC","American Indian, Alaska Native, or Indigenous",77
2020,CA-506,"Monterey, San Benito Counties CoC",Asian or Asian American,29
2020,CA-506,"Monterey, San Benito Counties CoC","Black, African American, or African",137
2020,CA-506,"Monterey, San Benito Counties CoC",Multiple Races,70
2020,CA-506,"Monterey, San Benito Counties CoC",Native Hawaiian or Pacific Islander,29
2020,CA-506,"Monterey, San Benito Counties CoC",Unknown,30
2020,CA-506,"Monterey, San Benito Counties CoC",White,1317
2020,CA-507,Marin County CoC,"American Indian, Alaska Native, or Indigenous",26
2020,CA-507,Marin County CoC,Asian or Asian American,22
2020,CA-507,Marin County CoC,"Black, African American, or African",269
2020,CA-507,Marin County CoC,Multiple Races,51
2020,CA-507,Marin County CoC,Native Hawaiian or Pacific Islander,12
2020,CA-507,Marin County CoC,Unknown,52
2020,CA-507,Marin County CoC,White,683
2020,CA-508,Santa Cruz County CoC,"American Indian, Alaska Native, or Indigenous",107
2020,CA-508,Santa Cruz County CoC,Asian or Asian American,15
2020,CA-508,Santa Cruz County CoC,"Black, African American, or African",127
2020,CA-508,Santa Cruz County CoC,Multiple Races,125
2020,CA-508,Santa Cruz County CoC,Native Hawaiian or Pacific Islander,32
2020,CA-508,Santa Cruz County CoC,Unknown,225
2020,CA-508,Santa Cruz County CoC,White,1989
2020,CA-509,Mendocino County CoC,"American Indian, Alaska Native, or Indigenous",131
2020,CA-509,Mendocino County CoC,Asian or Asian American,*
2020,CA-509,Mendocino County CoC,"Black, African American, or African",24
2020,CA-509,Mendocino County CoC,Multiple Races,58
2020,CA-509,Mendocino County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-509,Mendocino County CoC,Unknown,17
2020,CA-509,Mendocino County CoC,White,733
2020,CA-510,Stanislaus County CoC,"American Indian, Alaska Native, or Indigenous",85
2020,CA-510,Stanislaus County CoC,Asian or Asian American,77
2020,CA-510,Stanislaus County CoC,"Black, African American, or African",621
2020,CA-510,Stanislaus County CoC,Multiple Races,451
2020,CA-510,Stanislaus County CoC,Native Hawaiian or Pacific Islander,51
2020,CA-510,Stanislaus County CoC,Unknown,*
2020,CA-510,Stanislaus County CoC,White,3530
2020,CA-511,San Joaquin County CoC,"American Indian, Alaska Native, or Indigenous",117
2020,CA-511,San Joaquin County CoC,Asian or Asian American,143
2020,CA-511,San Joaquin County CoC,"Black, African American, or African",2608
2020,CA-511,San Joaquin County CoC,Multiple Races,559
2020,CA-511,San Joaquin County CoC,Native Hawaiian or Pacific Islander,99
2020,CA-511,San Joaquin County CoC,Unknown,82
2020,CA-511,San Joaquin County CoC,White,4117
2020,CA-512,San Mateo County CoC,"American Indian, Alaska Native, or Indigenous",187
2020,CA-512,San Mateo County CoC,Asian or Asian American,208
2020,CA-512,San Mateo County CoC,"Black, African American, or African",829
2020,CA-512,San Mateo County CoC,Multiple Races,171
2020,CA-512,San Mateo County CoC,Native Hawaiian or Pacific Islander,364
2020,CA-512,San Mateo County CoC,Unknown,47
2020,CA-512,San Mateo County CoC,White,2580
2020,CA-513,"Kings, Tulare Counties CoC","American Indian, Alaska Native, or Indigenous",113
2020,CA-513,"Kings, Tulare Counties CoC",Asian or Asian American,32
2020,CA-513,"Kings, Tulare Counties CoC","Black, African American, or African",388
2020,CA-513,"Kings, Tulare Counties CoC",Multiple Races,100
2020,CA-513,"Kings, Tulare Counties CoC",Native Hawaiian or Pacific Islander,35
2020,CA-513,"Kings, Tulare Counties CoC",Unknown,*
2020,CA-513,"Kings, Tulare Counties CoC",White,2875
2020,CA-514,"Fresno, Madera Counties CoC","American Indian, Alaska Native, or Indigenous",142
2020,CA-514,"Fresno, Madera Counties CoC",Asian or Asian American,45
2020,CA-514,"Fresno, Madera Counties CoC","Black, African American, or African",868
2020,CA-514,"Fresno, Madera Counties CoC",Multiple Races,133
2020,CA-514,"Fresno, Madera Counties CoC",Native Hawaiian or Pacific Islander,29
2020,CA-514,"Fresno, Madera Counties CoC",Unknown,39
2020,CA-514,"Fresno, Madera Counties CoC",White,2974
2020,CA-515,Placer County CoC,"American Indian, Alaska Native, or Indigenous",61
2020,CA-515,Placer County CoC,Asian or Asian American,30
2020,CA-515,Placer County CoC,"Black, African American, or African",140
2020,CA-515,Placer County CoC,Multiple Races,171
2020,CA-515,Placer County CoC,Native Hawaiian or Pacific Islander,17
2020,CA-515,Placer County CoC,Unknown,46
2020,CA-515,Placer County CoC,White,1274
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","American Indian, Alaska Native, or Indigenous",46
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Asian or Asian American,*
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","Black, African American, or African",55
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Multiple Races,171
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Native Hawaiian or Pacific Islander,*
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,217
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",White,968
2020,CA-517,Napa County CoC,"American Indian, Alaska Native, or Indigenous",85
2020,CA-517,Napa County CoC,Asian or Asian American,21
2020,CA-517,Napa County CoC,"Black, African American, or African",62
2020,CA-517,Napa County CoC,Multiple Races,39
2020,CA-517,Napa County CoC,Native Hawaiian or Pacific Islander,16
2020,CA-517,Napa County CoC,Unknown,255
2020,CA-517,Napa County CoC,White,893
2020,CA-518,Solano County CoC,"American Indian, Alaska Native, or Indigenous",32
2020,CA-518,Solano County CoC,Asian or Asian American,30
2020,CA-518,Solano County CoC,"Black, African American, or African",551
2020,CA-518,Solano County CoC,Multiple Races,130
2020,CA-518,Solano County CoC,Native Hawaiian or Pacific Islander,27
2020,CA-518,Solano County CoC,Unknown,27
2020,CA-518,Solano County CoC,White,634
2020,CA-519,Butte County CoC,"American Indian, Alaska Native, or Indigenous",67
2020,CA-519,Butte County CoC,Asian or Asian American,14
2020,CA-519,Butte County CoC,"Black, African American, or African",145
2020,CA-519,Butte County CoC,Multiple Races,133
2020,CA-519,Butte County CoC,Native Hawaiian or Pacific Islander,16
2020,CA-519,Butte County CoC,Unknown,38
2020,CA-519,Butte County CoC,White,1422
2020,CA-520,Merced County CoC,"American Indian, Alaska Native, or Indigenous",220
2020,CA-520,Merced County CoC,Asian or Asian American,102
2020,CA-520,Merced County CoC,"Black, African American, or African",598
2020,CA-520,Merced County CoC,Multiple Races,252
2020,CA-520,Merced County CoC,Native Hawaiian or Pacific Islander,38
2020,CA-520,Merced County CoC,Unknown,*
2020,CA-520,Merced County CoC,White,2640
2020,CA-521,Yolo County CoC,"American Indian, Alaska Native, or Indigenous",62
2020,CA-521,Yolo County CoC,Asian or Asian American,12
2020,CA-521,Yolo County CoC,"Black, African American, or African",305
2020,CA-521,Yolo County CoC,Multiple Races,72
2020,CA-521,Yolo County CoC,Native Hawaiian or Pacific Islander,15
2020,CA-521,Yolo County CoC,Unknown,80
2020,CA-521,Yolo County CoC,White,1035
2020,CA-522,Humboldt County CoC,"American Indian, Alaska Native, or Indigenous",142
2020,CA-522,Humboldt County CoC,Asian or Asian American,14
2020,CA-522,Humboldt County CoC,"Black, African American, or African",46
2020,CA-522,Humboldt County CoC,Multiple Races,113
2020,CA-522,Humboldt County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-522,Humboldt County CoC,Unknown,499
2020,CA-522,Humboldt County CoC,White,923
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC","American Indian, Alaska Native, or Indigenous",20
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Asian or Asian American,*
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC","Black, African American, or African",*
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Multiple Races,20
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Native Hawaiian or Pacific Islander,*
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",White,458
2020,CA-524,"Yuba, Sutter Counties CoC","American Indian, Alaska Native, or Indigenous",26
2020,CA-524,"Yuba, Sutter Counties CoC",Asian or Asian American,*
2020,CA-524,"Yuba, Sutter Counties CoC","Black, African American, or African",68
2020,CA-524,"Yuba, Sutter Counties CoC",Multiple Races,21
2020,CA-524,"Yuba, Sutter Counties CoC",Native Hawaiian or Pacific Islander,*
2020,CA-524,"Yuba, Sutter Counties CoC",Unknown,144
2020,CA-524,"Yuba, Sutter Counties CoC",White,446
2020,CA-525,El Dorado County CoC,"American Indian, Alaska Native, or Indigenous",*
2020,CA-525,El Dorado County CoC,Asian or Asian American,*
2020,CA-525,El Dorado County CoC,"Black, African American, or African",*
2020,CA-525,El Dorado County CoC,Multiple Races,12
2020,CA-525,El Dorado County CoC,Unknown,*
2020,CA-525,El Dorado County CoC,White,246
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","American Indian, Alaska Native, or Indigenous",*
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Asian or Asian American,*
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","Black, African American, or African",16
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Multiple Races,33
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",White,325
2020,CA-527,Tehama County CoC,"American Indian, Alaska Native, or Indigenous",21
2020,CA-527,Tehama County CoC,Asian or Asian American,*
2020,CA-527,Tehama County CoC,"Black, African American, or African",16
2020,CA-527,Tehama County CoC,Multiple Races,19
2020,CA-527,Tehama County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-527,Tehama County CoC,Unknown,*
2020,CA-527,Tehama County CoC,White,374
2020,CA-529,Lake County CoC,"American Indian, Alaska Native, or Indigenous",*
2020,CA-529,Lake County CoC,"Black, African American, or African",*
2020,CA-529,Lake County CoC,Multiple Races,14
2020,CA-529,Lake County CoC,Unknown,*
2020,CA-529,Lake County CoC,White,187
2020,CA-530,"Alpine, Inyo, Mono Counties CoC","American Indian, Alaska Native, or Indigenous",18
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Asian or Asian American,*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC","Black, African American, or African",*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Multiple Races,*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Native Hawaiian or Pacific Islander,*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Unknown,18
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",White,167
2020,CA-531,Nevada County CoC,"American Indian, Alaska Native, or Indigenous",*
2020,CA-531,Nevada County CoC,Asian or Asian American,*
2020,CA-531,Nevada County CoC,"Black, African American, or African",*
2020,CA-531,Nevada County CoC,Multiple Races,45
2020,CA-531,Nevada County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-531,Nevada County CoC,Unknown,*
2020,CA-531,Nevada County CoC,White,470
2020,CA-600,Los Angeles County CoC,"American Indian, Alaska Native, or Indigenous",1324
2020,CA-600,Los Angeles County CoC,Asian or Asian American,1169
2020,CA-600,Los Angeles County CoC,"Black, African American, or African",33782
2020,CA-600,Los Angeles County CoC,Multiple Races,1861
2020,CA-600,Los Angeles County CoC,Native Hawaiian or Pacific Islander,675
2020,CA-600,Los Angeles County CoC,Unknown,7096
2020,CA-600,Los Angeles County CoC,White,42708
2020,CA-601,San Diego County CoC,"American Indian, Alaska Native, or Indigenous",379
2020,CA-601,San Diego County CoC,Asian or Asian American,446
2020,CA-601,San Diego County CoC,"Black, African American, or African",4869
2020,CA-601,San Diego County CoC,Multiple Races,709
2020,CA-601,San Diego County CoC,Native Hawaiian or Pacific Islander,231
2020,CA-601,San Diego County CoC,Unknown,1541
2020,CA-601,San Diego County CoC,White,12314
2020,CA-602,Orange County CoC,"American Indian, Alaska Native, or Indigenous",408
2020,CA-602,Orange County CoC,Asian or Asian American,351
2020,CA-602,Orange County CoC,"Black, African American, or African",1524
2020,CA-602,Orange County CoC,Multiple Races,483
2020,CA-602,Orange County CoC,Native Hawaiian or Pacific Islander,165
2020,CA-602,Orange County CoC,Unknown,281
2020,CA-602,Orange County CoC,White,9104
2020,CA-603,Santa Barbara County CoC,"American Indian, Alaska Native, or Indigenous",145
2020,CA-603,Santa Barbara County CoC,Asian or Asian American,17
2020,CA-603,Santa Barbara County CoC,"Black, African American, or African",214
2020,CA-603,Santa Barbara County CoC,Multiple Races,156
2020,CA-603,Santa Barbara County CoC,Native Hawaiian or Pacific Islander,18
2020,CA-603,Santa Barbara County CoC,Unknown,99
2020,CA-603,Santa Barbara County CoC,White,2252
2020,CA-604,Kern County CoC,"American Indian, Alaska Native, or Indigenous",102
2020,CA-604,Kern County CoC,Asian or Asian American,34
2020,CA-604,Kern County CoC,"Black, African American, or African",1549
2020,CA-604,Kern County CoC,Multiple Races,217
2020,CA-604,Kern County CoC,Native Hawaiian or Pacific Islander,37
2020,CA-604,Kern County CoC,Unknown,*
2020,CA-604,Kern County CoC,White,3763
2020,CA-606,Long Beach CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",46
2020,CA-606,Long Beach CoC (Los Angeles County),Asian or Asian American,80
2020,CA-606,Long Beach CoC (Los Angeles County),"Black, African American, or African",1585
2020,CA-606,Long Beach CoC (Los Angeles County),Multiple Races,134
2020,CA-606,Long Beach CoC (Los Angeles County),Native Hawaiian or Pacific Islander,45
2020,CA-606,Long Beach CoC (Los Angeles County),Unknown,60
2020,CA-606,Long Beach CoC (Los Angeles County),White,1609
2020,CA-607,Pasadena CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",20
2020,CA-607,Pasadena CoC (Los Angeles County),Asian or Asian American,17
2020,CA-607,Pasadena CoC (Los Angeles County),"Black, African American, or African",353
2020,CA-607,Pasadena CoC (Los Angeles County),Multiple Races,36
2020,CA-607,Pasadena CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2020,CA-607,Pasadena CoC (Los Angeles County),Unknown,35
2020,CA-607,Pasadena CoC (Los Angeles County),White,461
2020,CA-608,Riverside County CoC,"American Indian, Alaska Native, or Indigenous",186
2020,CA-608,Riverside County CoC,Asian or Asian American,77
2020,CA-608,Riverside County CoC,"Black, African American, or African",2298
2020,CA-608,Riverside County CoC,Multiple Races,255
2020,CA-608,Riverside County CoC,Native Hawaiian or Pacific Islander,94
2020,CA-608,Riverside County CoC,Unknown,61
2020,CA-608,Riverside County CoC,White,6024
2020,CA-609,San Bernardino County CoC,"American Indian, Alaska Native, or Indigenous",185
2020,CA-609,San Bernardino County CoC,Asian or Asian American,62
2020,CA-609,San Bernardino County CoC,"Black, African American, or African",3780
2020,CA-609,San Bernardino County CoC,Multiple Races,273
2020,CA-609,San Bernardino County CoC,Native Hawaiian or Pacific Islander,83
2020,CA-609,San Bernardino County CoC,Unknown,122
2020,CA-609,San Bernardino County CoC,White,4830
2020,CA-611,Ventura County CoC,"American Indian, Alaska Native, or Indigenous",30
2020,CA-611,Ventura County CoC,Asian or Asian American,18
2020,CA-611,Ventura County CoC,"Black, African American, or African",144
2020,CA-611,Ventura County CoC,Multiple Races,101
2020,CA-611,Ventura County CoC,Native Hawaiian or Pacific Islander,13
2020,CA-611,Ventura County CoC,Unknown,20
2020,CA-611,Ventura County CoC,White,1913
2020,CA-612,Glendale CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",*
2020,CA-612,Glendale CoC (Los Angeles County),Asian or Asian American,12
2020,CA-612,Glendale CoC (Los Angeles County),"Black, African American, or African",144
2020,CA-612,Glendale CoC (Los Angeles County),Multiple Races,12
2020,CA-612,Glendale CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2020,CA-612,Glendale CoC (Los Angeles County),White,313
2020,CA-613,Imperial County CoC,"American Indian, Alaska Native, or Indigenous",*
2020,CA-613,Imperial County CoC,Asian or Asian American,*
2020,CA-613,Imperial County CoC,"Black, African American, or African",54
2020,CA-613,Imperial County CoC,Multiple Races,16
2020,CA-613,Imperial County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-613,Imperial County CoC,Unknown,91
2020,CA-613,Imperial County CoC,White,830
2020,CA-614,San Luis Obispo County CoC,"American Indian, Alaska Native, or Indigenous",45
2020,CA-614,San Luis Obispo County CoC,Asian or Asian American,*
2020,CA-614,San Luis Obispo County CoC,"Black, African American, or African",82
2020,CA-614,San Luis Obispo County CoC,Multiple Races,78
2020,CA-614,San Luis Obispo County CoC,Native Hawaiian or Pacific Islander,13
2020,CA-614,San Luis Obispo County CoC,Unknown,120
2020,CA-614,San Luis Obispo County CoC,White,1347
2021,All,California,"American Indian, Alaska Native, or Indigenous",8783
2021,All,California,Asian or Asian American,5153
2021,All,California,"Black, African American, or African",75579
2021,All,California,Multiple Races,11371
2021,All,California,Native Hawaiian or Pacific Islander,3371
2021,All,California,Unknown,16969
2021,All,California,White,152354
2021,CA-500,Santa Clara County CoC,"American Indian, Alaska Native, or Indigenous",944
2021,CA-500,Santa Clara County CoC,Asian or Asian American,854
2021,CA-500,Santa Clara County CoC,"Black, African American, or African",2109
2021,CA-500,Santa Clara County CoC,Multiple Races,965
2021,CA-500,Santa Clara County CoC,Native Hawaiian or Pacific Islander,342
2021,CA-500,Santa Clara County CoC,Unknown,1192
2021,CA-500,Santa Clara County CoC,White,8389
2021,CA-501,San Francisco CoC,"American Indian, Alaska Native, or Indigenous",753
2021,CA-501,San Francisco CoC,Asian or Asian American,492
2021,CA-501,San Francisco CoC,"Black, African American, or African",5565
2021,CA-501,San Francisco CoC,Multiple Races,878
2021,CA-501,San Francisco CoC,Native Hawaiian or Pacific Islander,382
2021,CA-501,San Francisco CoC,Unknown,1162
2021,CA-501,San Francisco CoC,White,4700
2021,CA-502,Alameda County CoC,"American Indian, Alaska Native, or Indigenous",343
2021,CA-502,Alameda County CoC,Asian or Asian American,269
2021,CA-502,Alameda County CoC,"Black, African American, or African",5390
2021,CA-502,Alameda County CoC,Multiple Races,718
2021,CA-502,Alameda County CoC,Native Hawaiian or Pacific Islander,187
2021,CA-502,Alameda County CoC,Unknown,181
2021,CA-502,Alameda County CoC,White,2904
2021,CA-503,Sacramento County CoC,"American Indian, Alaska Native, or Indigenous",270
2021,CA-503,Sacramento County CoC,Asian or Asian American,174
2021,CA-503,Sacramento County CoC,"Black, African American, or African",4287
2021,CA-503,Sacramento County CoC,Multiple Races,845
2021,CA-503,Sacramento County CoC,Native Hawaiian or Pacific Islander,160
2021,CA-503,Sacramento County CoC,Unknown,460
2021,CA-503,Sacramento County CoC,White,4290
2021,CA-504,Sonoma County CoC,"American Indian, Alaska Native, or Indigenous",435
2021,CA-504,Sonoma County CoC,Asian or Asian American,40
2021,CA-504,Sonoma County CoC,"Black, African American, or African",296
2021,CA-504,Sonoma County CoC,Multiple Races,272
2021,CA-504,Sonoma County CoC,Native Hawaiian or Pacific Islander,46
2021,CA-504,Sonoma County CoC,Unknown,47
2021,CA-504,Sonoma County CoC,White,2676
2021,CA-505,Contra Costa County CoC,"American Indian, Alaska Native, or Indigenous",590
2021,CA-505,Contra Costa County CoC,Asian or Asian American,98
2021,CA-505,Contra Costa County CoC,"Black, African American, or African",2573
2021,CA-505,Contra Costa County CoC,Multiple Races,431
2021,CA-505,Contra Costa County CoC,Native Hawaiian or Pacific Islander,110
2021,CA-505,Contra Costa County CoC,Unknown,121
2021,CA-505,Contra Costa County CoC,White,2748
2021,CA-506,"Monterey, San Benito Counties CoC","American Indian, Alaska Native, or Indigenous",101
2021,CA-506,"Monterey, San Benito Counties CoC",Asian or Asian American,32
2021,CA-506,"Monterey, San Benito Counties CoC","Black, African American, or African",175
2021,CA-506,"Monterey, San Benito Counties CoC",Multiple Races,85
2021,CA-506,"Monterey, San Benito Counties CoC",Native Hawaiian or Pacific Islander,24
2021,CA-506,"Monterey, San Benito Counties CoC",Unknown,66
2021,CA-506,"Monterey, San Benito Counties CoC",White,1568
2021,CA-507,Marin County CoC,"American Indian, Alaska Native, or Indigenous",45
2021,CA-507,Marin County CoC,Asian or Asian American,28
2021,CA-507,Marin County CoC,"Black, African American, or African",403
2021,CA-507,Marin County CoC,Multiple Races,61
2021,CA-507,Marin County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-507,Marin County CoC,Unknown,167
2021,CA-507,Marin County CoC,White,1048
2021,CA-508,Santa Cruz County CoC,"American Indian, Alaska Native, or Indigenous",122
2021,CA-508,Santa Cruz County CoC,Asian or Asian American,17
2021,CA-508,Santa Cruz County CoC,"Black, African American, or African",134
2021,CA-508,Santa Cruz County CoC,Multiple Races,124
2021,CA-508,Santa Cruz County CoC,Native Hawaiian or Pacific Islander,28
2021,CA-508,Santa Cruz County CoC,Unknown,183
2021,CA-508,Santa Cruz County CoC,White,2014
2021,CA-509,Mendocino County CoC,"American Indian, Alaska Native, or Indigenous",145
2021,CA-509,Mendocino County CoC,Asian or Asian American,*
2021,CA-509,Mendocino County CoC,"Black, African American, or African",33
2021,CA-509,Mendocino County CoC,Multiple Races,96
2021,CA-509,Mendocino County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-509,Mendocino County CoC,Unknown,16
2021,CA-509,Mendocino County CoC,White,998
2021,CA-510,Stanislaus County CoC,"American Indian, Alaska Native, or Indigenous",122
2021,CA-510,Stanislaus County CoC,Asian or Asian American,69
2021,CA-510,Stanislaus County CoC,"Black, African American, or African",635
2021,CA-510,Stanislaus County CoC,Multiple Races,418
2021,CA-510,Stanislaus County CoC,Native Hawaiian or Pacific Islander,49
2021,CA-510,Stanislaus County CoC,Unknown,31
