CALENDAR_YEAR,COC_ID,COC_NAME,RACE,EXPERIENCING_HOMELESSNESS
2019,CA-606,Long Beach CoC (Los Angeles County),Unknown,37
2019,CA-606,Long Beach CoC (Los Angeles County),White,1356
2019,CA-607,Pasadena CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",19
2019,CA-607,Pasadena CoC (Los Angeles County),Asian or Asian American,17
2019,CA-607,Pasadena CoC (Los Angeles County),"Black, African American, or African",341
2019,CA-607,Pasadena CoC (Los Angeles County),Multiple Races,45
2019,CA-607,Pasadena CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2019,CA-607,Pasadena CoC (Los Angeles County),Unknown,44
2019,CA-607,Pasadena CoC (Los Angeles County),White,616
2019,CA-608,Riverside County CoC,"American Indian, Alaska Native, or Indigenous",155
2019,CA-608,Riverside County CoC,Asian or Asian American,63
2019,CA-608,Riverside County CoC,"Black, African American, or African",1982
2019,CA-608,Riverside County CoC,Multiple Races,215
2019,CA-608,Riverside County CoC,Native Hawaiian or Pacific Islander,85
2019,CA-608,Riverside County CoC,Unknown,41
2019,CA-608,Riverside County CoC,White,5456
2019,CA-609,San Bernardino County CoC,"American Indian, Alaska Native, or Indigenous",179
2019,CA-609,San Bernardino County CoC,Asian or Asian American,55
2019,CA-609,San Bernardino County CoC,"Black, African American, or African",3350
2019,CA-609,San Bernardino County CoC,Multiple Races,333
2019,CA-609,San Bernardino County CoC,Native Hawaiian or Pacific Islander,73
2019,CA-609,San Bernardino County CoC,Unknown,30
2019,CA-609,San Bernardino County CoC,White,4021
2019,CA-611,Ventura County CoC,"American Indian, Alaska Native, or Indigenous",24
2019,CA-611,Ventura County CoC,Asian or Asian American,13
2019,CA-611,Ventura County CoC,"Black, African American, or African",157
2019,CA-611,Ventura County CoC,Multiple Races,110
2019,CA-611,Ventura County CoC,Native Hawaiian or Pacific Islander,13
2019,CA-611,Ventura County CoC,Unknown,14
2019,CA-611,Ventura County CoC,White,1718
2019,CA-612,Glendale CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",12
2019,CA-612,Glendale CoC (Los Angeles County),Asian or Asian American,*
2019,CA-612,Glendale CoC (Los Angeles County),"Black, African American, or African",135
2019,CA-612,Glendale CoC (Los Angeles County),Multiple Races,17
2019,CA-612,Glendale CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2019,CA-612,Glendale CoC (Los Angeles County),White,263
2019,CA-613,Imperial County CoC,"American Indian, Alaska Native, or Indigenous",*
2019,CA-613,Imperial County CoC,Asian or Asian American,*
2019,CA-613,Imperial County CoC,"Black, African American, or African",36
2019,CA-613,Imperial County CoC,Multiple Races,12
2019,CA-613,Imperial County CoC,Unknown,24
2019,CA-613,Imperial County CoC,White,744
2019,CA-614,San Luis Obispo County CoC,"American Indian, Alaska Native, or Indigenous",53
2019,CA-614,San Luis Obispo County CoC,Asian or Asian American,12
2019,CA-614,San Luis Obispo County CoC,"Black, African American, or African",120
2019,CA-614,San Luis Obispo County CoC,Multiple Races,108
2019,CA-614,San Luis Obispo County CoC,Native Hawaiian or Pacific Islander,15
2019,CA-614,San Luis Obispo County CoC,Unknown,96
2019,CA-614,San Luis Obispo County CoC,White,1640
2020,All,California,"American Indian, Alaska Native, or Indigenous",7242
2020,All,California,Asian or Asian American,4626
2020,All,California,"Black, African American, or African",74074
2020,All,California,Multiple Races,10798
2020,All,California,Native Hawaiian or Pacific Islander,3130
2020,All,California,Unknown,13574
2020,All,California,White,140755
2020,CA-500,Santa Clara County CoC,"American Indian, Alaska Native, or Indigenous",794
2020,CA-500,Santa Clara County CoC,Asian or Asian American,689
2020,CA-500,Santa Clara County CoC,"Black, African American, or African",1934
2020,CA-500,Santa Clara County CoC,Multiple Races,891
2020,CA-500,Santa Clara County CoC,Native Hawaiian or Pacific Islander,286
2020,CA-500,Santa Clara County CoC,Unknown,991
2020,CA-500,Santa Clara County CoC,White,7869
2020,CA-501,San Francisco CoC,"American Indian, Alaska Native, or Indigenous",584
2020,CA-501,San Francisco CoC,Asian or Asian American,429
2020,CA-501,San Francisco CoC,"Black, African American, or African",4737
2020,CA-501,San Francisco CoC,Multiple Races,714
2020,CA-501,San Francisco CoC,Native Hawaiian or Pacific Islander,274
2020,CA-501,San Francisco CoC,Unknown,927
2020,CA-501,San Francisco CoC,White,3889
2020,CA-502,Alameda County CoC,"American Indian, Alaska Native, or Indigenous",322
2020,CA-502,Alameda County CoC,Asian or Asian American,268
2020,CA-502,Alameda County CoC,"Black, African American, or African",4816
2020,CA-502,Alameda County CoC,Multiple Races,642
2020,CA-502,Alameda County CoC,Native Hawaiian or Pacific Islander,151
2020,CA-502,Alameda County CoC,Unknown,55
2020,CA-502,Alameda County CoC,White,2856
2020,CA-503,Sacramento County CoC,"American Indian, Alaska Native, or Indigenous",229
2020,CA-503,Sacramento County CoC,Asian or Asian American,127
2020,CA-503,Sacramento County CoC,"Black, African American, or African",4289
2020,CA-503,Sacramento County CoC,Multiple Races,836
2020,CA-503,Sacramento County CoC,Native Hawaiian or Pacific Islander,155
2020,CA-503,Sacramento County CoC,Unknown,184
2020,CA-503,Sacramento County CoC,White,4084
2020,CA-504,Sonoma County CoC,"American Indian, Alaska Native, or Indigenous",372
2020,CA-504,Sonoma County CoC,Asian or Asian American,35
2020,CA-504,Sonoma County CoC,"Black, African American, or African",299
2020,CA-504,Sonoma County CoC,Multiple Races,307
2020,CA-504,Sonoma County CoC,Native Hawaiian or Pacific Islander,59
2020,CA-504,Sonoma County CoC,Unknown,70
2020,CA-504,Sonoma County CoC,White,2687
2020,CA-505,Contra Costa County CoC,"American Indian, Alaska Native, or Indigenous",505
2020,CA-505,Contra Costa County CoC,Asian or Asian American,86
2020,CA-505,Contra Costa County CoC,"Black, African American, or African",2330
2020,CA-505,Contra Costa County CoC,Multiple Races,402
2020,CA-505,Contra Costa County CoC,Native Hawaiian or Pacific Islander,125
2020,CA-505,Contra Costa County CoC,Unknown,178
2020,CA-505,Contra Costa County CoC,White,2507
2020,CA-506,"Monterey, San Benito Counties CoC","American Indian, Alaska Native, or Indigenous",73
2020,CA-506,"Monterey, San Benito Counties CoC",Asian or Asian American,45
2020,CA-506,"Monterey, San Benito Counties CoC","Black, African American, or African",174
2020,CA-506,"Monterey, San Benito Counties CoC",Multiple Races,99
2020,CA-506,"Monterey, San Benito Counties CoC",Native Hawaiian or Pacific Islander,36
2020,CA-506,"Monterey, San Benito Counties CoC",Unknown,23
2020,CA-506,"Monterey, San Benito Counties CoC",White,1665
2020,CA-507,Marin County CoC,"American Indian, Alaska Native, or Indigenous",26
2020,CA-507,Marin County CoC,Asian or Asian American,22
2020,CA-507,Marin County CoC,"Black, African American, or African",269
2020,CA-507,Marin County CoC,Multiple Races,51
2020,CA-507,Marin County CoC,Native Hawaiian or Pacific Islander,12
2020,CA-507,Marin County CoC,Unknown,56
2020,CA-507,Marin County CoC,White,683
2020,CA-508,Santa Cruz County CoC,"American Indian, Alaska Native, or Indigenous",105
2020,CA-508,Santa Cruz County CoC,Asian or Asian American,13
2020,CA-508,Santa Cruz County CoC,"Black, African American, or African",119
2020,CA-508,Santa Cruz County CoC,Multiple Races,121
2020,CA-508,Santa Cruz County CoC,Native Hawaiian or Pacific Islander,31
2020,CA-508,Santa Cruz County CoC,Unknown,225
2020,CA-508,Santa Cruz County CoC,White,1935
2020,CA-509,Mendocino County CoC,"American Indian, Alaska Native, or Indigenous",133
2020,CA-509,Mendocino County CoC,Asian or Asian American,*
2020,CA-509,Mendocino County CoC,"Black, African American, or African",24
2020,CA-509,Mendocino County CoC,Multiple Races,57
2020,CA-509,Mendocino County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-509,Mendocino County CoC,Unknown,17
2020,CA-509,Mendocino County CoC,White,732
2020,CA-510,Stanislaus County CoC,"American Indian, Alaska Native, or Indigenous",87
2020,CA-510,Stanislaus County CoC,Asian or Asian American,77
2020,CA-510,Stanislaus County CoC,"Black, African American, or African",622
2020,CA-510,Stanislaus County CoC,Multiple Races,454
2020,CA-510,Stanislaus County CoC,Native Hawaiian or Pacific Islander,52
2020,CA-510,Stanislaus County CoC,Unknown,*
2020,CA-510,Stanislaus County CoC,White,3529
2020,CA-511,San Joaquin County CoC,"American Indian, Alaska Native, or Indigenous",119
2020,CA-511,San Joaquin County CoC,Asian or Asian American,144
2020,CA-511,San Joaquin County CoC,"Black, African American, or African",2601
2020,CA-511,San Joaquin County CoC,Multiple Races,560
2020,CA-511,San Joaquin County CoC,Native Hawaiian or Pacific Islander,95
2020,CA-511,San Joaquin County CoC,Unknown,81
2020,CA-511,San Joaquin County CoC,White,4117
2020,CA-512,San Mateo County CoC,"American Indian, Alaska Native, or Indigenous",160
2020,CA-512,San Mateo County CoC,Asian or Asian American,167
2020,CA-512,San Mateo County CoC,"Black, African American, or African",653
2020,CA-512,San Mateo County CoC,Multiple Races,142
2020,CA-512,San Mateo County CoC,Native Hawaiian or Pacific Islander,319
2020,CA-512,San Mateo County CoC,Unknown,44
2020,CA-512,San Mateo County CoC,White,2083
2020,CA-513,"Kings, Tulare Counties CoC","American Indian, Alaska Native, or Indigenous",106
2020,CA-513,"Kings, Tulare Counties CoC",Asian or Asian American,28
2020,CA-513,"Kings, Tulare Counties CoC","Black, African American, or African",352
2020,CA-513,"Kings, Tulare Counties CoC",Multiple Races,96
2020,CA-513,"Kings, Tulare Counties CoC",Native Hawaiian or Pacific Islander,34
2020,CA-513,"Kings, Tulare Counties CoC",Unknown,*
2020,CA-513,"Kings, Tulare Counties CoC",White,2662
2020,CA-514,"Fresno, Madera Counties CoC","American Indian, Alaska Native, or Indigenous",153
2020,CA-514,"Fresno, Madera Counties CoC",Asian or Asian American,47
2020,CA-514,"Fresno, Madera Counties CoC","Black, African American, or African",883
2020,CA-514,"Fresno, Madera Counties CoC",Multiple Races,133
2020,CA-514,"Fresno, Madera Counties CoC",Native Hawaiian or Pacific Islander,30
2020,CA-514,"Fresno, Madera Counties CoC",Unknown,47
2020,CA-514,"Fresno, Madera Counties CoC",White,2981
2020,CA-515,Placer County CoC,"American Indian, Alaska Native, or Indigenous",63
2020,CA-515,Placer County CoC,Asian or Asian American,30
2020,CA-515,Placer County CoC,"Black, African American, or African",140
2020,CA-515,Placer County CoC,Multiple Races,171
2020,CA-515,Placer County CoC,Native Hawaiian or Pacific Islander,16
2020,CA-515,Placer County CoC,Unknown,45
2020,CA-515,Placer County CoC,White,1271
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","American Indian, Alaska Native, or Indigenous",46
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Asian or Asian American,*
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","Black, African American, or African",55
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Multiple Races,168
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Native Hawaiian or Pacific Islander,*
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,215
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",White,970
2020,CA-517,Napa County CoC,"American Indian, Alaska Native, or Indigenous",84
2020,CA-517,Napa County CoC,Asian or Asian American,21
2020,CA-517,Napa County CoC,"Black, African American, or African",62
2020,CA-517,Napa County CoC,Multiple Races,40
2020,CA-517,Napa County CoC,Native Hawaiian or Pacific Islander,16
2020,CA-517,Napa County CoC,Unknown,255
2020,CA-517,Napa County CoC,White,892
2020,CA-518,Solano County CoC,"American Indian, Alaska Native, or Indigenous",28
2020,CA-518,Solano County CoC,Asian or Asian American,31
2020,CA-518,Solano County CoC,"Black, African American, or African",550
2020,CA-518,Solano County CoC,Multiple Races,128
2020,CA-518,Solano County CoC,Native Hawaiian or Pacific Islander,27
2020,CA-518,Solano County CoC,Unknown,27
2020,CA-518,Solano County CoC,White,629
2020,CA-519,Butte County CoC,"American Indian, Alaska Native, or Indigenous",57
2020,CA-519,Butte County CoC,Asian or Asian American,14
2020,CA-519,Butte County CoC,"Black, African American, or African",127
2020,CA-519,Butte County CoC,Multiple Races,116
2020,CA-519,Butte County CoC,Native Hawaiian or Pacific Islander,15
2020,CA-519,Butte County CoC,Unknown,37
2020,CA-519,Butte County CoC,White,1297
2020,CA-520,Merced County CoC,"American Indian, Alaska Native, or Indigenous",221
2020,CA-520,Merced County CoC,Asian or Asian American,102
2020,CA-520,Merced County CoC,"Black, African American, or African",583
2020,CA-520,Merced County CoC,Multiple Races,247
2020,CA-520,Merced County CoC,Native Hawaiian or Pacific Islander,38
2020,CA-520,Merced County CoC,Unknown,*
2020,CA-520,Merced County CoC,White,2600
2020,CA-521,Yolo County CoC,"American Indian, Alaska Native, or Indigenous",62
2020,CA-521,Yolo County CoC,Asian or Asian American,12
2020,CA-521,Yolo County CoC,"Black, African American, or African",306
2020,CA-521,Yolo County CoC,Multiple Races,72
2020,CA-521,Yolo County CoC,Native Hawaiian or Pacific Islander,16
2020,CA-521,Yolo County CoC,Unknown,80
2020,CA-521,Yolo County CoC,White,1031
2020,CA-522,Humboldt County CoC,"American Indian, Alaska Native, or Indigenous",144
2020,CA-522,Humboldt County CoC,Asian or Asian American,14
2020,CA-522,Humboldt County CoC,"Black, African American, or African",48
2020,CA-522,Humboldt County CoC,Multiple Races,112
2020,CA-522,Humboldt County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-522,Humboldt County CoC,Unknown,488
2020,CA-522,Humboldt County CoC,White,926
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC","American Indian, Alaska Native, or Indigenous",20
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Asian or Asian American,*
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC","Black, African American, or African",*
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Multiple Races,20
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Native Hawaiian or Pacific Islander,*
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",White,456
2020,CA-524,"Yuba, Sutter Counties CoC","American Indian, Alaska Native, or Indigenous",26
2020,CA-524,"Yuba, Sutter Counties CoC",Asian or Asian American,*
2020,CA-524,"Yuba, Sutter Counties CoC","Black, African American, or African",68
2020,CA-524,"Yuba, Sutter Counties CoC",Multiple Races,21
2020,CA-524,"Yuba, Sutter Counties CoC",Native Hawaiian or Pacific Islander,*
2020,CA-524,"Yuba, Sutter Counties CoC",Unknown,144
2020,CA-524,"Yuba, Sutter Counties CoC",White,446
2020,CA-525,El Dorado County CoC,"American Indian, Alaska Native, or Indigenous",*
2020,CA-525,El Dorado County CoC,Asian or Asian American,*
2020,CA-525,El Dorado County CoC,"Black, African American, or African",*
2020,CA-525,El Dorado County CoC,Multiple Races,12
2020,CA-525,El Dorado County CoC,Unknown,*
2020,CA-525,El Dorado County CoC,White,245
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","American Indian, Alaska Native, or Indigenous",*
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Asian or Asian American,*
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","Black, African American, or African",15
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Multiple Races,31
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",White,279
2020,CA-527,Tehama County CoC,"American Indian, Alaska Native, or Indigenous",21
2020,CA-527,Tehama County CoC,Asian or Asian American,*
2020,CA-527,Tehama County CoC,"Black, African American, or African",16
2020,CA-527,Tehama County CoC,Multiple Races,19
2020,CA-527,Tehama County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-527,Tehama County CoC,Unknown,*
2020,CA-527,Tehama County CoC,White,375
2020,CA-529,Lake County CoC,"American Indian, Alaska Native, or Indigenous",*
2020,CA-529,Lake County CoC,"Black, African American, or African",*
2020,CA-529,Lake County CoC,Multiple Races,14
2020,CA-529,Lake County CoC,Unknown,*
2020,CA-529,Lake County CoC,White,187
2020,CA-530,"Alpine, Inyo, Mono Counties CoC","American Indian, Alaska Native, or Indigenous",18
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Asian or Asian American,*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC","Black, African American, or African",*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Multiple Races,*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Native Hawaiian or Pacific Islander,*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Unknown,18
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",White,167
2020,CA-531,Nevada County CoC,"American Indian, Alaska Native, or Indigenous",*
2020,CA-531,Nevada County CoC,Asian or Asian American,*
2020,CA-531,Nevada County CoC,"Black, African American, or African",*
2020,CA-531,Nevada County CoC,Multiple Races,43
2020,CA-531,Nevada County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-531,Nevada County CoC,Unknown,*
2020,CA-531,Nevada County CoC,White,471
2020,CA-600,Los Angeles County CoC,"American Indian, Alaska Native, or Indigenous",1313
2020,CA-600,Los Angeles County CoC,Asian or Asian American,1164
2020,CA-600,Los Angeles County CoC,"Black, African American, or African",33593
2020,CA-600,Los Angeles County CoC,Multiple Races,1855
2020,CA-600,Los Angeles County CoC,Native Hawaiian or Pacific Islander,672
2020,CA-600,Los Angeles County CoC,Unknown,6945
2020,CA-600,Los Angeles County CoC,White,42512
2020,CA-601,San Diego County CoC,"American Indian, Alaska Native, or Indigenous",379
2020,CA-601,San Diego County CoC,Asian or Asian American,450
2020,CA-601,San Diego County CoC,"Black, African American, or African",4866
2020,CA-601,San Diego County CoC,Multiple Races,706
2020,CA-601,San Diego County CoC,Native Hawaiian or Pacific Islander,237
2020,CA-601,San Diego County CoC,Unknown,1524
2020,CA-601,San Diego County CoC,White,12319
2020,CA-602,Orange County CoC,"American Indian, Alaska Native, or Indigenous",406
2020,CA-602,Orange County CoC,Asian or Asian American,350
2020,CA-602,Orange County CoC,"Black, African American, or African",1520
2020,CA-602,Orange County CoC,Multiple Races,484
2020,CA-602,Orange County CoC,Native Hawaiian or Pacific Islander,163
2020,CA-602,Orange County CoC,Unknown,269
2020,CA-602,Orange County CoC,White,9100
2020,CA-603,Santa Barbara County CoC,"American Indian, Alaska Native, or Indigenous",143
2020,CA-603,Santa Barbara County CoC,Asian or Asian American,18
2020,CA-603,Santa Barbara County CoC,"Black, African American, or African",215
2020,CA-603,Santa Barbara County CoC,Multiple Races,159
2020,CA-603,Santa Barbara County CoC,Native Hawaiian or Pacific Islander,18
2020,CA-603,Santa Barbara County CoC,Unknown,102
2020,CA-603,Santa Barbara County CoC,White,2269
2020,CA-604,Kern County CoC,"American Indian, Alaska Native, or Indigenous",101
2020,CA-604,Kern County CoC,Asian or Asian American,35
2020,CA-604,Kern County CoC,"Black, African American, or African",1549
2020,CA-604,Kern County CoC,Multiple Races,218
2020,CA-604,Kern County CoC,Native Hawaiian or Pacific Islander,37
2020,CA-604,Kern County CoC,Unknown,*
2020,CA-604,Kern County CoC,White,3761
2020,CA-606,Long Beach CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",46
2020,CA-606,Long Beach CoC (Los Angeles County),Asian or Asian American,81
2020,CA-606,Long Beach CoC (Los Angeles County),"Black, African American, or African",1587
2020,CA-606,Long Beach CoC (Los Angeles County),Multiple Races,133
2020,CA-606,Long Beach CoC (Los Angeles County),Native Hawaiian or Pacific Islander,44
2020,CA-606,Long Beach CoC (Los Angeles County),Unknown,60
2020,CA-606,Long Beach CoC (Los Angeles County),White,1609
2020,CA-607,Pasadena CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",20
2020,CA-607,Pasadena CoC (Los Angeles County),Asian or Asian American,17
2020,CA-607,Pasadena CoC (Los Angeles County),"Black, African American, or African",351
2020,CA-607,Pasadena CoC (Los Angeles County),Multiple Races,35
2020,CA-607,Pasadena CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2020,CA-607,Pasadena CoC (Los Angeles County),Unknown,36
2020,CA-607,Pasadena CoC (Los Angeles County),White,456
2020,CA-608,Riverside County CoC,"American Indian, Alaska Native, or Indigenous",184
2020,CA-608,Riverside County CoC,Asian or Asian American,76
2020,CA-608,Riverside County CoC,"Black, African American, or African",2350
2020,CA-608,Riverside County CoC,Multiple Races,266
2020,CA-608,Riverside County CoC,Native Hawaiian or Pacific Islander,94
2020,CA-608,Riverside County CoC,Unknown,69
2020,CA-608,Riverside County CoC,White,6091
2020,CA-609,San Bernardino County CoC,"American Indian, Alaska Native, or Indigenous",192
2020,CA-609,San Bernardino County CoC,Asian or Asian American,60
2020,CA-609,San Bernardino County CoC,"Black, African American, or African",3725
2020,CA-609,San Bernardino County CoC,Multiple Races,288
2020,CA-609,San Bernardino County CoC,Native Hawaiian or Pacific Islander,86
2020,CA-609,San Bernardino County CoC,Unknown,117
2020,CA-609,San Bernardino County CoC,White,4863
2020,CA-611,Ventura County CoC,"American Indian, Alaska Native, or Indigenous",29
2020,CA-611,Ventura County CoC,Asian or Asian American,18
2020,CA-611,Ventura County CoC,"Black, African American, or African",143
2020,CA-611,Ventura County CoC,Multiple Races,101
2020,CA-611,Ventura County CoC,Native Hawaiian or Pacific Islander,13
2020,CA-611,Ventura County CoC,Unknown,20
2020,CA-611,Ventura County CoC,White,1919
2020,CA-612,Glendale CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",*
2020,CA-612,Glendale CoC (Los Angeles County),Asian or Asian American,12
2020,CA-612,Glendale CoC (Los Angeles County),"Black, African American, or African",144
2020,CA-612,Glendale CoC (Los Angeles County),Multiple Races,12
2020,CA-612,Glendale CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2020,CA-612,Glendale CoC (Los Angeles County),White,313
2020,CA-613,Imperial County CoC,"American Indian, Alaska Native, or Indigenous",*
2020,CA-613,Imperial County CoC,Asian or Asian American,*
2020,CA-613,Imperial County CoC,"Black, African American, or African",55
2020,CA-613,Imperial County CoC,Multiple Races,16
2020,CA-613,Imperial County CoC,Native Hawaiian or Pacific Islander,*
2020,CA-613,Imperial County CoC,Unknown,90
2020,CA-613,Imperial County CoC,White,831
2020,CA-614,San Luis Obispo County CoC,"American Indian, Alaska Native, or Indigenous",46
2020,CA-614,San Luis Obispo County CoC,Asian or Asian American,*
2020,CA-614,San Luis Obispo County CoC,"Black, African American, or African",80
2020,CA-614,San Luis Obispo County CoC,Multiple Races,78
2020,CA-614,San Luis Obispo County CoC,Native Hawaiian or Pacific Islander,12
2020,CA-614,San Luis Obispo County CoC,Unknown,118
2020,CA-614,San Luis Obispo County CoC,White,1351
2021,All,California,"American Indian, Alaska Native, or Indigenous",8741
2021,All,California,Asian or Asian American,5140
2021,All,California,"Black, African American, or African",75277
2021,All,California,Multiple Races,11392
2021,All,California,Native Hawaiian or Pacific Islander,3310
2021,All,California,Unknown,16661
2021,All,California,White,151635
2021,CA-500,Santa Clara County CoC,"American Indian, Alaska Native, or Indigenous",958
2021,CA-500,Santa Clara County CoC,Asian or Asian American,860
2021,CA-500,Santa Clara County CoC,"Black, African American, or African",2129
2021,CA-500,Santa Clara County CoC,Multiple Races,973
2021,CA-500,Santa Clara County CoC,Native Hawaiian or Pacific Islander,342
2021,CA-500,Santa Clara County CoC,Unknown,1175
2021,CA-500,Santa Clara County CoC,White,8459
2021,CA-501,San Francisco CoC,"American Indian, Alaska Native, or Indigenous",738
2021,CA-501,San Francisco CoC,Asian or Asian American,515
2021,CA-501,San Francisco CoC,"Black, African American, or African",5545
2021,CA-501,San Francisco CoC,Multiple Races,888
2021,CA-501,San Francisco CoC,Native Hawaiian or Pacific Islander,370
2021,CA-501,San Francisco CoC,Unknown,1138
2021,CA-501,San Francisco CoC,White,4711
2021,CA-502,Alameda County CoC,"American Indian, Alaska Native, or Indigenous",345
2021,CA-502,Alameda County CoC,Asian or Asian American,272
2021,CA-502,Alameda County CoC,"Black, African American, or African",5409
2021,CA-502,Alameda County CoC,Multiple Races,727
2021,CA-502,Alameda County CoC,Native Hawaiian or Pacific Islander,188
2021,CA-502,Alameda County CoC,Unknown,187
2021,CA-502,Alameda County CoC,White,2951
2021,CA-503,Sacramento County CoC,"American Indian, Alaska Native, or Indigenous",267
2021,CA-503,Sacramento County CoC,Asian or Asian American,167
2021,CA-503,Sacramento County CoC,"Black, African American, or African",4294
2021,CA-503,Sacramento County CoC,Multiple Races,854
2021,CA-503,Sacramento County CoC,Native Hawaiian or Pacific Islander,160
2021,CA-503,Sacramento County CoC,Unknown,452
2021,CA-503,Sacramento County CoC,White,4307
2021,CA-504,Sonoma County CoC,"American Indian, Alaska Native, or Indigenous",430
2021,CA-504,Sonoma County CoC,Asian or Asian American,40
2021,CA-504,Sonoma County CoC,"Black, African American, or African",298
2021,CA-504,Sonoma County CoC,Multiple Races,270
2021,CA-504,Sonoma County CoC,Native Hawaiian or Pacific Islander,46
2021,CA-504,Sonoma County CoC,Unknown,47
2021,CA-504,Sonoma County CoC,White,2692
2021,CA-505,Contra Costa County CoC,"American Indian, Alaska Native, or Indigenous",610
2021,CA-505,Contra Costa County CoC,Asian or Asian American,102
2021,CA-505,Contra Costa County CoC,"Black, African American, or African",2678
2021,CA-505,Contra Costa County CoC,Multiple Races,452
2021,CA-505,Contra Costa County CoC,Native Hawaiian or Pacific Islander,114
2021,CA-505,Contra Costa County CoC,Unknown,125
2021,CA-505,Contra Costa County CoC,White,2893
2021,CA-506,"Monterey, San Benito Counties CoC","American Indian, Alaska Native, or Indigenous",106
2021,CA-506,"Monterey, San Benito Counties CoC",Asian or Asian American,33
2021,CA-506,"Monterey, San Benito Counties CoC","Black, African American, or African",188
2021,CA-506,"Monterey, San Benito Counties CoC",Multiple Races,122
2021,CA-506,"Monterey, San Benito Counties CoC",Native Hawaiian or Pacific Islander,26
2021,CA-506,"Monterey, San Benito Counties CoC",Unknown,65
2021,CA-506,"Monterey, San Benito Counties CoC",White,1788
2021,CA-507,Marin County CoC,"American Indian, Alaska Native, or Indigenous",45
2021,CA-507,Marin County CoC,Asian or Asian American,28
2021,CA-507,Marin County CoC,"Black, African American, or African",400
2021,CA-507,Marin County CoC,Multiple Races,61
2021,CA-507,Marin County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-507,Marin County CoC,Unknown,165
2021,CA-507,Marin County CoC,White,1051
2021,CA-508,Santa Cruz County CoC,"American Indian, Alaska Native, or Indigenous",121
2021,CA-508,Santa Cruz County CoC,Asian or Asian American,16
2021,CA-508,Santa Cruz County CoC,"Black, African American, or African",128
2021,CA-508,Santa Cruz County CoC,Multiple Races,118
2021,CA-508,Santa Cruz County CoC,Native Hawaiian or Pacific Islander,27
2021,CA-508,Santa Cruz County CoC,Unknown,182
2021,CA-508,Santa Cruz County CoC,White,1965
2021,CA-509,Mendocino County CoC,"American Indian, Alaska Native, or Indigenous",146
2021,CA-509,Mendocino County CoC,Asian or Asian American,*
2021,CA-509,Mendocino County CoC,"Black, African American, or African",33
2021,CA-509,Mendocino County CoC,Multiple Races,94
2021,CA-509,Mendocino County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-509,Mendocino County CoC,Unknown,14
2021,CA-509,Mendocino County CoC,White,1002
2021,CA-510,Stanislaus County CoC,"American Indian, Alaska Native, or Indigenous",121
2021,CA-510,Stanislaus County CoC,Asian or Asian American,70
2021,CA-510,Stanislaus County CoC,"Black, African American, or African",636
2021,CA-510,Stanislaus County CoC,Multiple Races,422
